id,pearson,afc2,month,year,goodness,canonica
58504f4f006cb93ed40eec06,0.645047286211,74.1935483871,12,2023,0.307,0.764134534265
58504f4f006cb93ed40eec10,0.644962245042,69.247311828,12,2023,0.307,0.764134534265
58504f4f006cb93ed40eec08,0.358518185431,62.5806451613,12,2023,0.307,0.764134534265
58504f4f006cb93ed40eec09,0.405947042488,61.935483871,12,2023,0.307,0.764134534265
58504f4f006cb93ed40eec0a,0.392018561363,64.9462365591,12,2023,0.307,0.764134534265
58504f4f006cb93ed40eec0c,0.454864184564,64.9462365591,12,2023,0.307,0.764134534265
58504f4f006cb93ed40eec0b,0.488887649704,60.4301075269,12,2023,0.307,0.764134534265
58504f4f006cb93ed40eec12,0.05773106332198,56.9892473118,12,2023,0.307,0.764134534265
58504f4f006cb93ed40eec0e,0.518409683898,65.376344086,12,2023,0.307,0.764134534265
5b3bc64d2cf7980aec200867,0.426906812736,58.7096774194,12,2023,0.307,0.764134534265
58504f4f006cb93ed40eec0f,0.455444451002,68.3870967742,12,2023,0.307,0.764134534265
58504f4f006cb93ed40eec13,0.560667899454,67.311827957,12,2023,0.307,0.764134534265
58504f4f006cb93ed40eec14,0.601709909172,75.2688172043,12,2023,0.307,0.764134534265
58504f4f006cb93ed40eec17,0.216398867329,57.6344086022,12,2023,0.307,0.764134534265
58504f4f006cb93ed40eec18,0.369888734288,65.1612903226,12,2023,0.307,0.764134534265
58504f4f006cb93ed40eec19,0.370856044815,61.7204301075,12,2023,0.307,0.764134534265
58504f4f006cb93ed40eec1c,0.352000702315,65.1612903226,12,2023,0.307,0.764134534265
58504f4f006cb93ed40eec1d,0.410159301471,63.0107526882,12,2023,0.307,0.764134534265
58504f4f006cb93ed40eec1a,0.338966277354,60.0,12,2023,0.307,0.764134534265
58504f4f006cb93ed40eec1b,0.483231397033,64.9462365591,12,2023,0.307,0.764134534265
58504f4f006cb93ed40eec1e,0.223742037721,56.3440860215,12,2023,0.307,0.764134534265
58504f5d006cb93ed40eec39,0.250257225086,54.6370967742,8,2023,0.27,0.587351490011
58504f5d006cb93ed40eec3b,0.371097994996,61.4919354839,8,2023,0.27,0.587351490011
58504f5d006cb93ed40eec3a,0.04833012819865,51.0080645161,8,2023,0.27,0.587351490011
58504f5d006cb93ed40eec55,0.403844246494,63.7096774194,8,2023,0.27,0.587351490011
58504f5d006cb93ed40eec5a,0.361313251431,60.4838709677,8,2023,0.27,0.587351490011
58504f5d006cb93ed40eec3c,0.563904643574,67.5403225806,8,2023,0.27,0.587351490011
58504f5d006cb93ed40eec3d,0.248475828492,55.4435483871,8,2023,0.27,0.587351490011
58504f5d006cb93ed40eec3e,0.231237991622,59.4758064516,8,2023,0.27,0.587351490011
58504f5d006cb93ed40eec40,0.273769764823,59.2741935484,8,2023,0.27,0.587351490011
58504f5d006cb93ed40eec3f,0.389483690993,65.7258064516,8,2023,0.27,0.587351490011
58504f5d006cb93ed40eec41,0.492957178849,67.9435483871,8,2023,0.27,0.587351490011
58504f5d006cb93ed40eec42,0.264216852535,59.6774193548,8,2023,0.27,0.587351490011
58504f5d006cb93ed40eec43,0.293669760671,62.5,8,2023,0.27,0.587351490011
58504f5d006cb93ed40eec44,0.08808539569248,54.8387096774,8,2023,0.27,0.587351490011
58504f5d006cb93ed40eec45,0.248289422222,67.1370967742,8,2023,0.27,0.587351490011
5a7e38b957d7f316c8bc558c,-0.04750361708737,42.9435483871,8,2023,0.27,0.587351490011
58504f5d006cb93ed40eec46,0.512849219652,65.3225806452,8,2023,0.27,0.587351490011
58504f5d006cb93ed40eec49,0.342743144697,62.7016129032,8,2023,0.27,0.587351490011
58504f5d006cb93ed40eec47,0.416170575964,63.3064516129,8,2023,0.27,0.587351490011
58504f5d006cb93ed40eec48,0.167128289611,59.2741935484,8,2023,0.27,0.587351490011
58504f5d006cb93ed40eec4b,0.538569099357,66.1290322581,8,2023,0.27,0.587351490011
58504f5d006cb93ed40eec4a,0.329584936849,62.2983870968,8,2023,0.27,0.587351490011
58504f5d006cb93ed40eec4c,0.361712780764,62.0967741935,8,2023,0.27,0.587351490011
58504f5d006cb93ed40eec4d,0.248837899645,61.4919354839,8,2023,0.27,0.587351490011
58504f5d006cb93ed40eec4e,0.375374038677,69.1532258065,8,2023,0.27,0.587351490011
58504f5d006cb93ed40eec4f,0.177104529378,55.0403225806,8,2023,0.27,0.587351490011
58504f5d006cb93ed40eec50,0.223339566356,57.6612903226,8,2023,0.27,0.587351490011
58504f5d006cb93ed40eec51,0.173889038208,58.8709677419,8,2023,0.27,0.587351490011
58504f5d006cb93ed40eec52,0.291054949452,58.4677419355,8,2023,0.27,0.587351490011
58504f5d006cb93ed40eec54,0.302747750456,63.7096774194,8,2023,0.27,0.587351490011
58504f5d006cb93ed40eec56,0.354354736194,62.2983870968,8,2023,0.27,0.587351490011
58504f5d006cb93ed40eec53,0.346065401618,66.3306451613,8,2023,0.27,0.587351490011
58504f5d006cb93ed40eec57,0.07073987223889,51.814516129,8,2023,0.27,0.587351490011
58504f5d006cb93ed40eec59,0.366528721483,67.9435483871,8,2023,0.27,0.587351490011
58504f5d006cb93ed40eec58,0.222341882456,57.8629032258,8,2023,0.27,0.587351490011
5a7e492157d7f316c8bc57d4,-0.484432093945,31.4516129032,8,2023,0.27,0.587351490011
58504f5d006cb93ed40eec39,0.127065272653,54.6370967742,10,2023,0.017,0.401369805876
58504f5d006cb93ed40eec3b,0.02599646264427,57.8629032258,10,2023,0.017,0.401369805876
58504f5d006cb93ed40eec3a,0.03235635931147,51.4112903226,10,2023,0.017,0.401369805876
58504f5d006cb93ed40eec55,-0.29431273125,42.9435483871,10,2023,0.017,0.401369805876
58504f5d006cb93ed40eec5a,-0.04167604507831,47.1774193548,10,2023,0.017,0.401369805876
58504f5d006cb93ed40eec3c,0.04153436567912,54.6370967742,10,2023,0.017,0.401369805876
58504f5d006cb93ed40eec3d,0.102977666698,50.0,10,2023,0.017,0.401369805876
58504f5d006cb93ed40eec3e,-0.02813203643023,49.3951612903,10,2023,0.017,0.401369805876
58504f5d006cb93ed40eec40,-0.07020764856899,44.9596774194,10,2023,0.017,0.401369805876
58504f5d006cb93ed40eec3f,-0.05300057585421,48.9919354839,10,2023,0.017,0.401369805876
58504f5d006cb93ed40eec41,0.280978679799,61.0887096774,10,2023,0.017,0.401369805876
58504f5d006cb93ed40eec42,-0.137702676154,44.7580645161,10,2023,0.017,0.401369805876
58504f5d006cb93ed40eec43,0.06777664437239,52.2177419355,10,2023,0.017,0.401369805876
